Mes,Receita_Mensal,Gastos_Fixos,Gastos_Variaveis,Parcela_Divida,Saldo_Mensal,Saldo_Acumulado
2024-06,16941.633662004504,4107.112827867387,4511.215135824628,2749.0767228699583,5574.228975442529,647863.0481800102
2024-06,15174.521562805403,6955.083559095666,4182.211770589627,2181.214487287296,1856.0117458328132,649719.059925843
2024-06,12764.705896608844,7673.968791489089,1806.1587488054201,2082.9638358887473,1201.6145204255863,650920.6744462686
2024-06,5135.136220872913,4490.911827220303,4172.860592027512,2668.551869418412,-6197.188067793315,644723.4863784753
2024-06,14296.322951825783,6261.737354616948,1906.110185573616,2071.9893635237117,4056.4860481115065,648779.9724265868
2024-06,11122.757691373188,2100.094493241452,4521.6812800545085,2918.437773077793,1582.544144999436,650362.5165715863
2024-06,15989.995535745771,5008.330254784281,4639.30312548492,2489.9382219593617,3852.423933517208,654214.9405051034
2024-06,13143.404861071715,3049.6379311039254,4314.737705125617,638.2485729646751,5140.780651877497,659355.721156981
2024-06,10056.377907294398,4860.88897024985,2567.4315562674938,1330.5212962157154,1297.5360845613395,660653.2572415423
2024-06,14796.798006659132,6177.129797444711,4975.62387063271,1699.14116869066,1944.9031698910512,662598.1604114334
2024-06,19615.853124202633,6762.916568404493,1467.656017782148,2727.8820127047475,8657.398525311244,671255.5589367447
2024-06,17419.248745950732,5107.369478113649,3615.637459840762,887.3265251427476,7808.915282853573,679064.4742195982
2024-06,11423.868283683873,4367.6499299056595,2654.369835520798,1552.9390109227845,2848.9095073346307,681913.3837269328
2024-06,6799.822792822503,2152.7434172980275,4923.327113432697,1108.7976882026578,-1385.045426110879,680528.338300822
2024-06,9113.457967977687,4435.535684093711,4344.380699569524,2791.8084373378156,-2458.266853023364,678070.0714477986
2024-06,17825.670342883863,7979.801202194678,2727.962126769586,872.2736278729178,6245.633386046682,684315.7048338453
2024-06,6424.5219584365,4433.857952241864,3496.3428219225834,2092.537491082575,-3598.216306810522,680717.4885270348
2024-06,10231.567213664493,4111.4423653718,3897.3265063048907,641.1557257685783,1581.6426162192238,682299.131143254
2024-06,17494.54461991485,2410.3133751573746,3158.484406884037,840.3813206112725,11085.365517262166,693384.4966605161
2024-06,11679.50925792315,6463.654160395452,3712.714573154251,2456.0890185676053,-952.9484941941591,692431.5481663219
2024-06,9748.38253735251,5860.229202059513,2760.5919011291494,1817.6517281937438,-690.0902940298947,691741.457872292
2024-06,18933.652776709678,7738.316707835033,1905.0152845418284,649.6935687766088,8640.627215556207,700382.0850878482
2024-06,17934.754123522027,6166.728018348235,2709.145524438053,602.1351987569369,8456.745381978802,708838.830469827
2024-07,11060.129562542372,6672.333955432586,1175.5050076736327,1118.922315278191,2093.368284157963,710932.198753985
2024-07,8641.660554669512,6188.99700189455,1267.6056154292855,747.7619053570645,437.2960319886115,711369.4947859736
2024-07,18388.26108475661,7605.6928603911565,4566.718233753242,1976.9645410671342,4238.885449545078,715608.3802355187
2024-07,14779.74154240794,4385.527658329727,3179.2895777226768,2157.7357979262897,5057.188508429248,720665.5687439479
2024-07,12753.08207181872,5138.548012379522,4224.757640503008,1888.759824848855,1501.0165940873358,722166.5853380352
2024-07,9713.107071790779,5145.5251299861375,4756.379221492956,1970.809068327214,-2159.606348015528,720006.9789900198
2024-07,17924.712208721845,2106.836890777265,4320.33807619612,986.4995510838398,10511.03769066462,730518.0166806844
2024-07,17370.13712161692,2475.54529269843,2363.7872148390097,1532.4220275236892,10998.382586555792,741516.3992672402
2024-07,14658.803851403287,7051.189909634301,3034.2494478022154,704.2239124814041,3869.140581485366,745385.5398487255
2024-07,11071.073777266221,3983.170340183964,4701.590510310274,1785.3175593077292,600.9953674642547,745986.5352161898
2024-07,6463.357326370866,3759.7742531430413,1319.0912562693447,1305.6733276326524,78.81848932582761,746065.3537055156
2024-07,8231.318780814208,5248.808176277965,4097.2148476049115,2151.3865237445516,-3266.0907668132204,742799.2629387024
2024-07,9460.03368928818,3162.513508875758,3442.517311680194,2741.840793416435,113.16207531579312,742912.4250140182
2024-07,5939.241355004739,6337.762153710068,3587.5942819965694,1458.0362863138312,-5444.151367015729,737468.2736470024
2024-07,14873.761842080858,5459.12848546639,1348.220181762385,954.690198818879,7111.722976033204,744579.9966230356
2024-07,16261.906305075025,6209.587672084031,4407.530681486406,1623.9740845986996,4020.813866905888,748600.8104899415
2024-07,19719.96334072148,2097.7022326570336,4508.417409057261,1978.9438176916963,11134.899881315489,759735.710371257
2024-07,8424.402158134453,4117.893661126274,4710.376080847567,1200.1993106912532,-1604.0668945306425,758131.6434767264
2024-07,7079.806282631933,4724.387864584467,2658.41976203364,961.8769943750311,-1264.8783383612044,756866.7651383652
2024-07,15309.049721154346,7044.617214741615,1756.0625235525745,704.4237463260858,5803.946236534071,762670.7113748993
2024-07,7426.857570028749,2835.0901704412163,3981.6371698317594,2490.7409505954565,-1880.6107208396825,760790.1006540596
2024-07,10675.271992765347,2379.8667185886934,4863.940807900175,2183.546101546459,1247.9183647300197,762038.0190187895
2024-07,13713.328082449148,5238.854943283921,2086.8171768778384,1305.807166172845,5081.848796114544,767119.8678149041
2024-07,8505.19196598894,2644.002746994228,2124.917270750334,606.204393380696,3130.0675548636827,770249.9353697677
2024-07,14038.493274875296,4415.976827432321,2587.953416241096,2087.8772968544163,4946.685734347462,775196.6211041152
2024-07,8550.591383305316,7624.599755822973,3921.5203659074014,2754.706351166978,-5750.235089592037,769446.3860145231
2024-07,10646.31568933157,5488.601489275952,2527.2748178315546,1249.0822057833625,1381.3571764407006,770827.7431909638
2024-07,8643.244523375472,5108.761011044593,4451.738015532605,1532.0238955444122,-2449.278398746139,768378.4647922176
2024-07,14092.329018508137,6153.763582268514,2613.8814851290317,1977.4420765172601,3347.241874593332,771725.7066668109
2024-07,13804.154442358824,6429.331127476599,1490.8737818135255,2686.7226447551807,3197.2268883135184,774922.9335551244
2024-07,11114.512909128796,6828.307433246698,1123.8363165786436,2926.511700424419,235.85745887903613,775158.7910140035
2024-07,11888.601443136544,4267.768297325418,3412.5012094469366,2806.9338101276294,1401.3981262365596,776560.18914024
2024-07,18902.77737772347,2791.728389769931,4302.090665446189,2683.114852270685,9125.843470236665,785686.0326104766
2024-07,6872.4846198878595,2907.9116848409412,1256.6047833225161,2212.9112596791383,495.05689204526334,786181.0895025219
2024-07,10147.526763061658,7818.717106827229,2088.96960122155,1158.9494844817548,-919.1094294688755,785261.980073053
2024-07,8883.955851888708,7504.153951052361,3895.396155300776,1775.3675859964092,-4290.961840460839,780971.0182325921
2024-07,8977.690597891065,3113.0869198581736,2943.2957368080415,519.1742997290423,2402.1336414958078,783373.151874088
2024-08,9877.54314599499,2258.1522933367805,2896.4187651757993,1767.115112097052,2955.856975385359,786329.0088494733
2024-08,6764.56073071314,7333.665053285794,1870.755717863716,1520.0513844303273,-3959.9114248666965,782369.0974246067
2024-08,17269.873766201727,5066.021237136176,4413.506510501709,1386.3766289044738,6403.969389659367,788773.066814266
2024-08,13671.782815290573,4905.947132265859,2221.2784644128774,1636.802244438073,4907.754974173764,793680.8217884398
2024-08,6065.648451005534,7564.182068859277,3316.6936053390964,520.4457628656493,-5335.672986058489,788345.1488023812
2024-08,18894.06249831995,6848.488760054537,3038.3624944346857,2291.035513599727,6716.175730231,795061.3245326122
2024-08,9216.37767573076,3351.1209153665286,3240.0208502060404,2224.846192826036,400.3897173321566,795461.7142499444
2024-08,6471.023276658777,2191.3867629508754,3391.1571877586366,1056.836865862279,-168.35753991301408,795293.3567100314
2024-08,17715.48425476834,2058.230514289743,4512.927845468548,1138.3411776301718,10005.984717379877,805299.3414274113
2024-08,8591.402139714583,3206.1776063998714,4678.623584913215,958.6738111936834,-252.07286279218715,805047.2685646191
2024-08,5778.183882602496,6112.539155513817,2281.6990369915015,2253.921330096878,-4869.9756399997,800177.2929246194
2024-08,13495.28611118394,7891.9264063478295,2815.9263161415993,2349.240963748534,438.1924249459771,800615.4853495654
2024-08,15728.419053990754,3456.5619293477066,4379.657642228354,2399.2047479409503,5492.994734473743,806108.4800840392
2024-08,9513.156752894167,7804.248489955913,2156.364526700666,1584.459610700243,-2031.9158744626548,804076.5642095765
2024-08,17527.221584098254,4252.882443924813,1902.7736175169075,1608.2114527154274,9763.354069941106,813839.9182795176
2024-08,6296.589697628697,7072.881444309266,1962.2631646170012,1515.297321532021,-4253.852232829593,809586.066046688
2024-08,19627.483131098368,2053.182852584897,2405.074423602634,2993.9552945665546,12175.270560344283,821761.3366070323
2024-08,17849.940480544108,2865.674510150724,2518.419419814475,1655.125844571471,10810.720706007438,832572.0573130398
2024-08,16856.108290563676,4163.0912501871135,2001.9848743479206,2157.9439574529397,8533.088208575702,841105.1455216155
2024-08,10940.673279063172,3847.0863007393355,2966.5678393409585,1015.5536581277279,3111.4654808551495,844216.6110024707
2024-08,18035.001846420724,2101.2538476367486,2502.5741645599,1000.2725042211275,12430.901330002947,856647.5123324736
2024-08,12179.464399938464,4133.746785665711,4354.781198500825,996.3356688786678,2694.6007468932603,859342.1130793669
2024-08,17895.636040466914,5073.385618811688,2866.76031740714,1620.377596807502,8335.112507440585,867677.2255868075
2024-08,11438.710731149451,3826.022773296647,4727.299069197745,2494.9787117498804,390.41017690517947,868067.6357637127
2024-08,12220.66451825302,7007.3185936564,2835.654032354853,2556.9850938255204,-179.29320158375413,867888.3425621289
2024-08,18199.37127225915,2877.952679402964,4647.780760773407,2636.230464806809,8037.407367275971,875925.7499294049
2024-08,5551.292179531865,5318.879611952354,2417.87367737811,2007.0384773677993,-4192.499587166398,871733.2503422386
2024-08,8802.047673314693,2158.476789772612,1701.7717883229789,2927.6555023578253,2014.1435928612773,873747.3939350998
2024-08,18763.990621133045,5742.6546429141235,4399.763278940494,1640.9361557676962,6980.636543510731,880728.0304786105
2024-08,7656.510286029961,3827.003663173002,2625.468986961307,521.1284671054137,682.9091687902383,881410.9396474008
2024-08,17816.635199636003,3493.488086927473,4284.679369186808,2267.4197837675565,7771.047959754165,889181.9876071549
2024-08,8368.637925742672,4543.5074173665,3691.1991207183355,2253.1485153911563,-2119.21712773332,887062.7704794216
2024-08,14093.705687941994,3886.1393553077996,1896.2298122770767,2348.6112756995412,5962.725244657577,893025.4957240792
2024-08,14300.280694454968,7636.975599030677,4270.844691748502,1308.3822378615223,1084.0781658142678,894109.5738898935
2024-08,5255.7298787849295,4144.990547006351,1699.5874968720548,1502.4923673166902,-2091.340532410167,892018.2333574833
2024-08,11909.880327279838,4564.110485327876,4716.629385795062,1046.0817959026458,1583.0586602542535,893601.2920177375
2024-08,17092.39623635287,3656.5252606551003,4610.567847215662,1723.8875185819732,7101.415609900136,900702.7076276377
2024-08,7723.1961972648805,4290.860437149333,1096.8937438296678,795.8545748804125,1539.587441405467,902242.2950690432
2024-08,7291.362350361322,7127.192645212204,3513.401071192758,1554.3117593302516,-4903.543125373893,897338.7519436693
2024-08,17252.020763059954,7591.909044179488,4532.668328065609,654.601818922657,4472.841571892201,901811.5935155614
2024-08,8751.895268866601,2752.9293348699534,3245.3268623883364,758.4745129664223,1995.164558641889,903806.7580742033
2024-08,17174.505551481336,6346.226144857684,4603.269975914054,500.4347625207457,5724.57466818885,909531.3327423921
2024-08,9882.228496962507,6606.96560086562,4579.89006656656,1228.6814288688552,-2533.3085993385284,906998.0241430536
2024-08,10210.931429723512,3741.7052650453184,2525.8258160510522,2282.1298088631097,1661.2705397640311,908659.2946828177
2024-08,9041.679770438417,2493.475450088177,3909.0008142687866,2632.3927004839597,6.810805597493527,908666.1054884151
2024-08,5414.76180477683,2817.57803359606,4272.480440965044,1471.9771423454301,-3147.2738121297043,905518.8316762854
2024-08,8904.730329904576,6968.425606282294,1361.7837699736826,929.3562494619969,-354.83529581339644,905163.996380472
2024-08,9615.139363329854,3343.316869567998,2132.943787961598,951.1111177880331,3187.767588012225,908351.7639684842
2024-08,9613.956007973738,3562.3643691085285,3601.275063755733,1790.9203844746376,659.3961906348395,909011.160159119
2024-08,8297.306627844633,7390.501118067687,1790.9606314311072,791.3715139790293,-1675.5266356331904,907335.6335234859
2024-08,14676.962051586781,2332.358111859779,2216.01192032786,2463.2547939348133,7665.337225464329,915000.9707489501
2024-08,12309.676923593548,4763.615431611177,2487.489323684349,2166.822025334166,2891.750142963856,917892.720891914
2024-09,16636.937492550613,2992.616543121135,3820.999729970943,1485.3125634064374,8338.008656052098,926230.729547966
2024-09,14080.092615874499,7852.07502765548,1729.0526738554545,2047.785476078112,2451.179438285453,928681.9089862515
2024-09,13122.7901615441,3458.454106711808,4777.833034059573,2947.805067623395,1938.6979531493234,930620.6069394008
2024-09,7091.573116175257,2188.3099904473315,3645.051254943428,1476.4397743567388,-218.2279035722404,930402.3790358285
2024-09,5195.596186736324,4758.012835987818,2073.2916052139753,789.212609621838,-2424.9208640873076,927977.4581717412
2024-09,9952.664793838028,3166.624035033384,4516.554989079685,2538.2807898489095,-268.79502012395096,927708.6631516173
2024-09,15854.74811398559,7399.218445234674,1454.4545154684797,2845.993927735279,4155.081225547157,931863.7443771644
2024-09,6928.479332952582,4965.421434589548,4877.759635289423,1842.397862132407,-4757.099599058796,927106.6447781057
2024-09,7702.545630941329,4990.419619417291,4804.24378538188,1139.8750664575598,-3231.9928403154026,923874.6519377902
2024-09,5059.684302478536,4585.780281452958,3038.3046717131274,2626.4646994297773,-5190.865350117327,918683.7865876729
2024-09,18815.04790876201,6608.639249733134,4626.495591049326,2845.0895892281983,4734.823478751352,923418.6100664242
2024-09,10493.85363289648,4882.095245691505,3461.719006771915,631.2359728511256,1518.8034075819342,924937.4134740062
2024-09,12050.567928226159,5868.352422230001,1886.9747616354746,1542.8795470373345,2752.361197323349,927689.7746713295
2024-09,7147.612093473422,3957.9607791274098,2828.523987548153,558.4145410783818,-197.28721428052359,927492.487457049
2024-09,8331.296574114049,4574.152672223028,3313.522933186752,1578.405868754002,-1134.7849000497336,926357.7025569993
2024-09,13888.390387694657,3507.1140240524564,3999.9368639311256,1825.2587888794972,4556.0807108315785,930913.7832678308
2024-09,12428.982334721904,2460.3706924690414,2769.3242813775732,1530.2522155921517,5669.035145283138,936582.818413114
2024-09,17145.12661701684,5334.318056186317,1547.7952901417398,1365.1024407398156,8897.910829948965,945480.7292430629
2024-09,15308.629500677376,5822.31186982686,3911.7843411968643,2596.5155988684082,2978.0176907852438,948458.7469338481
2024-09,7068.554765698773,4484.807052215299,3089.7088953302787,1789.8866983841758,-2295.847880230982,946162.8990536171
2024-09,9419.451766165068,4365.996193528674,1045.1029247714869,872.7562400534407,3135.5964078114666,949298.4954614287
2024-09,14609.685433434739,5012.328029445587,2628.9004347940154,518.1908555959523,6450.266113599184,955748.7615750278
2024-09,17789.22715194263,7338.675579403695,4144.9596727413755,2508.51488709516,3797.077012702397,959545.8385877302
2024-09,17526.152583001607,7425.146369773376,4189.343490547921,1853.1709947590332,4058.491727921277,963604.3303156515
2024-09,15377.631989359492,4541.548026636592,2009.7993890486223,869.3179043075739,7956.966669366703,971561.2969850182
2024-09,15367.477213719736,4448.981588079791,4694.253104157108,2734.022627552908,3490.2198939299287,975051.5168789481
2024-09,10558.602414174668,7713.516564663687,2858.851492368057,1374.6055366286123,-1388.37117948569,973663.1456994624
2024-09,16227.319377746438,6293.781047836089,2048.015953141397,2336.0630040773353,5549.459372691617,979212.605072154
2024-09,13758.631613113312,3893.6476919951538,3137.8482183900346,2346.791358776918,4380.344343951205,983592.9494161052
2024-09,10599.772274138437,5301.333207839046,1526.6498208735845,2315.012223657668,1456.7770217681373,985049.7264378733
2024-09,15626.525026129246,4673.8991516042515,4370.08964634571,1497.674005964609,5084.862222214675,990134.588660088
2024-09,10546.203457170279,7886.117327982774,2855.3134414711035,1153.8907367188635,-1349.1180490024635,988785.4706110855
2024-09,14213.422915707873,4126.834571090058,3581.722720775091,1518.4824719434534,4986.383151899272,993771.8537629849
2024-09,5302.36777440074,6829.695285779779,3966.536870689898,2680.0939855950123,-8173.958367663949,985597.895395321
2024-09,6023.01733470125,7118.171767635547,1930.2414455920007,929.0974417235838,-3954.4933202498814,981643.4020750711
2024-09,15565.05119511454,2650.6504915320966,2667.201416689347,1623.8950786758326,8623.304208217265,990266.7062832884
2024-09,15352.80277367905,6272.807921435657,2537.4776522285492,2157.335269591559,4385.181930423285,994651.8882137117
2024-10,17732.640555750895,5215.100568149661,4259.255444149934,1523.7751528705417,6734.509390580759,1001386.3976042925
2024-10,5878.086946079726,4604.172198202958,2106.371515675525,1059.366059455093,-1891.82282725385,999494.5747770387
2024-10,18109.07440422807,2473.408809043027,4134.952272876601,702.2378021238991,10798.475520184544,1010293.0502972231
2024-10,18503.414174812242,6932.149597255,2699.5565141935645,1268.2204679073216,7603.487595456356,1017896.5378926795
2024-10,5458.7378829563095,2040.222149349778,4340.575547282286,1028.5877907797146,-1950.6476044554693,1015945.890288224
2024-10,13459.702296157744,6807.0763453873005,4503.173489554415,2618.799422688178,-469.3469614721489,1015476.5433267518
2024-10,15247.063381797607,5499.961224724557,4548.433633229064,2265.8370646009753,2932.8314592430106,1018409.3747859948
2024-10,6518.752122437783,3811.113926457937,3520.7832170343404,2077.3221817405743,-2890.4672027950674,1015518.9075831997
2024-10,8766.824114288702,2677.1687683255695,1681.4243901243083,2697.8348905359103,1710.3960653029135,1017229.3036485026
2024-10,5975.896514581568,4017.44918080099,2931.3257267474146,1820.8478629939714,-2793.726255960807,1014435.5773925418
2024-10,18465.191070754747,4410.034782293315,4816.476480540583,1534.086647001786,7704.593160919063,1022140.1705534608
2024-10,12386.92091457844,3993.461944104177,2590.330058694739,2475.0969767938723,3328.0319349856527,1025468.2024884465
2024-10,5140.297522326885,4769.600116697396,2937.21511425186,2391.393797706965,-4957.911506329337,1020510.2909821172
2024-10,7813.679797639987,4196.882933827839,4842.45733797585,1524.3436185824203,-2750.004092746123,1017760.286889371
2024-10,18091.621988820283,6042.361481034721,2209.840556624298,2222.2270788289698,7617.192872332294,1025377.4797617033
2024-10,13493.101437540412,5852.632004399871,2214.739766686981,797.7279638266346,4628.001702626925,1030005.4814643302
2024-10,19780.79706868464,2710.3454322744515,1088.4960624831153,2384.3599717707216,13597.59560215635,1043603.0770664866
2024-10,12759.748273725181,5560.569093784333,4995.879917690279,2162.0595070851114,41.23975516545761,1043644.316821652
2024-10,12381.397337345225,7541.42013399465,3953.6049533244395,2738.75666679145,-1852.384416765315,1041791.9324048867
2024-10,6310.30520120327,7984.070627711961,4886.8250984198485,2866.433507263111,-9427.02403219165,1032364.9083726951
2024-10,19798.412867589548,6970.876498441861,3438.2789779000964,2503.8951871079544,6885.3622041396375,1039250.2705768347
2024-10,15280.668722462111,3395.035311294156,3263.047244117691,2660.5857934645846,5962.000373585679,1045212.2709504204
2024-10,5642.439318612474,3811.999067617275,1576.158316283631,2969.426011669996,-2715.144076958428,1042497.126873462
2024-10,11021.086157028469,7075.5124923369995,4800.1843659689475,1827.8471322071348,-2682.457833484612,1039814.6690399774
2024-10,11070.574777235392,6354.337940922287,3716.37515784762,2198.7512587318433,-1198.8895802663592,1038615.779459711
2024-10,12760.021319380648,5413.856709243637,3371.772409441931,2398.848128574975,1575.5440721201066,1040191.3235318311
2024-10,15221.736647131187,5027.277420204157,3710.7712505855297,2608.1571269250876,3875.530849416413,1044066.8543812475
2024-10,14403.63170818667,3023.765673943194,1151.7778864312404,1904.8525071612225,8323.235640651012,1052390.0900218985
2024-10,8595.361807871801,6306.021846337773,3878.7444671459816,2639.787188575323,-4229.191694187277,1048160.8983277113
2024-10,9846.847982930862,4888.66926422591,4198.958327644203,2731.6267898862775,-1972.4063988255293,1046188.4919288857
2024-10,9319.342613070039,2600.009489164827,3824.829478722508,663.1770326947435,2231.32661248796,1048419.8185413737
2024-10,11525.061749453958,7323.247128932968,1524.4278964113737,1842.7027182841737,834.684005825442,1049254.5025471991
2024-10,12173.752339097256,6107.081752246428,2911.1121245471963,971.6165406695325,2183.9419216340993,1051438.4444688333
2024-10,14759.805185831307,2506.197775467726,3958.3799538253634,1715.3389196802925,6579.888536857925,1058018.3330056912
2024-10,9055.555100924063,7425.521266119832,3560.8242397993854,1256.2948071922533,-3187.085212187407,1054831.2477935038
2024-10,17769.488131815575,5021.830145699881,2828.228919814441,1322.490345763356,8596.938720537897,1063428.1865140416
2024-10,10054.690763418734,2832.1539867552924,1633.7809529671076,1796.606980465997,3792.1488432303377,1067220.335357272
2024-10,5309.774835585464,5040.164440798842,3863.8683459188915,1887.0215994993973,-5481.279550631667,1061739.0558066403
2024-10,19189.495745323366,7775.224763744536,3033.011266221749,2144.5051978076003,6236.75451754948,1067975.8103241897
2024-10,6580.021963554616,4264.784359362382,2276.055987749781,2898.8667686336485,-2859.685152191196,1065116.1251719985
2024-10,5778.2863874776685,3797.7562165744357,4459.1998645683825,1371.1713022718832,-3849.840995937033,1061266.2841760614
2024-11,18514.107072501658,5642.529167408897,1952.115085162126,1425.2168598692474,9494.245960061387,1070760.5301361228
2024-11,19221.887428346523,6299.959931911633,4956.643418289306,1229.8696071808376,6735.414470964746,1077495.9446070876
2024-11,9805.741481751253,5937.501354389426,2304.8258968820733,1864.7276792786436,-301.31344879889,1077194.6311582888
2024-11,10790.659114230264,6705.298293281308,2058.6506631590355,932.6403622460514,1094.0697955438682,1078288.7009538326
2024-11,15029.402356317301,3616.1638001686697,4730.238538024373,1058.0780567998736,5624.921961324386,1083913.622915157
2024-11,7378.071487329804,5641.982208523402,3441.660503688383,678.2751508573463,-2383.8463757393274,1081529.7765394174
2024-11,7863.621967263533,3652.5049757390916,2768.921301413211,736.0911784604905,706.1045116507403,1082235.8810510682
2024-11,13028.792578136845,6735.551693050141,2806.5980683308144,2626.1919159912322,860.4509007646575,1083096.3319518329
2024-11,17345.18988517874,7292.643719679694,4701.776317267704,2194.296835348514,3156.4730128828287,1086252.8049647156
2024-11,19374.004247524826,5121.9265382989215,2110.8876660665683,1279.9027486625523,10861.287294496784,1097114.0922592124
2024-11,17558.984051787804,5558.43232093569,2565.892582812321,2661.5798041263824,6773.07934391341,1103887.1716031258
2024-11,5730.383292233763,3348.1145198227414,2269.0373774555956,2222.904845006896,-2109.6734500514694,1101777.4981530742
2024-11,14620.599262020243,4498.155716541549,1901.2220491690018,548.157455445835,7673.064040863857,1109450.562193938
2024-11,13571.884552728223,7714.7770220016055,3543.0159181596173,2047.376094032146,266.7155185348529,1109717.277712473
2024-11,5599.791591688682,3027.714584739917,3751.763220173489,2604.7113963904126,-3784.3976096151355,1105932.8801028577
2024-11,5831.611332251759,6922.39097556183,2075.3973169708856,1294.1413462006913,-4460.318306481648,1101472.561796376
2024-11,8295.926033893473,3211.7761209716427,2444.009417571942,2666.9359713553163,-26.79547600542901,1101445.7663203706
2024-11,15398.632074268711,5677.527223982912,3655.79710121894,2106.477466736729,3958.830282330131,1105404.5966027007
2024-11,11230.794199391701,4045.7469895747286,2541.5340498109576,927.3595951730117,3716.1535648330027,1109120.7501675338
2024-11,7542.302496407115,2416.6184938021765,4218.337923647238,2592.3161367253606,-1684.9700577676604,1107435.7801097662
2024-11,9104.51863328771,5806.251256194174,1100.8870996973794,528.8356397276282,1668.5446376685277,1109104.3247474346
2024-11,14948.212886568048,7567.076933809952,1338.5577617422962,2318.861179413566,3723.7170116022335,1112828.0417590367
2024-11,15886.490324217797,4732.729759996479,1898.4973046160123,1364.2409672115368,7891.022292393769,1120719.0640514304
2024-11,15448.596783701572,2215.761624674486,2581.1359454396124,2913.625797330759,7738.073416256715,1128457.1374676873
2024-11,13042.754859351538,4614.694987997913,2712.222479475582,2242.096102626814,3473.7412892512293,1131930.8787569385
2024-11,17733.86567520013,4502.599929276845,3832.846561949104,2606.732802776572,6791.686381197609,1138722.565138136
2024-11,15562.052451514133,3700.6229961939425,3006.930836265693,2835.9440852681123,6018.554533786386,1144741.1196719224
2024-11,6149.054719795529,4811.720740008677,2905.37858490078,585.4233949450253,-2153.4680000589524,1142587.6516718634
2024-11,10221.623766130007,6897.547137109987,3676.854506757315,2063.953480594345,-2416.731358331639,1140170.9203135318
2024-11,10762.983479033415,4587.899226821004,3706.0894211519444,1828.4701508531787,640.5246802072888,1140811.444993739
2024-11,16132.42601709941,6068.377807339783,1846.0519622192733,615.3705670968864,7602.625680443467,1148414.0706741824
2024-11,16404.107770770384,6424.60916227519,2935.5869608753237,1725.8487301554367,5318.062917464435,1153732.1335916468
2024-11,18764.812869201967,7721.750968606729,2586.0737442491964,969.8889567935,7487.099199552542,1161219.2327911993
2024-12,19997.811620206645,6322.520364384595,3165.8126927645167,2432.9219147314943,8076.556648326039,1169295.7894395255
2024-12,8007.595109801903,6066.677913019725,3081.892587131932,2100.799145928358,-3241.7745362781116,1166054.0149032474
2024-12,10360.228312795593,2400.7084209312047,2976.26178763255,1026.7490018708877,3956.5091023609502,1170010.5240056084
2024-12,15221.582854219012,6531.920225777572,1866.5527673230404,2859.0213499761157,3964.088511142283,1173974.6125167506
2024-12,17989.961678947628,6037.581152481815,2486.185630082674,2922.387326309777,6543.807570073361,1180518.4200868239
2024-12,7261.891236567197,4242.207516218996,2990.2594318872952,2683.6161408776397,-2654.191852416734,1177864.228234407
2024-12,13649.844688070843,7821.5267928436615,3746.162515572091,1593.1338011924563,489.02157846263435,1178353.2498128696
2024-12,12402.299022256982,6670.123594496382,1975.8611591086096,893.1431848688183,2863.1710837831724,1181216.4208966529
2024-12,9292.438945535503,3480.4348485402043,2707.303321076736,1926.426977419504,1178.273798499058,1182394.6946951519
2024-12,17493.05420449083,4634.78164910876,2117.3285467645937,1199.1077127437843,9541.83629587369,1191936.5309910255
2024-12,16868.304079706828,2664.086828618768,4842.610115607229,1998.5604509638733,7363.046684516958,1199299.5776755426
2024-12,11555.882941687654,6324.331712987152,4323.635102021131,2462.9361734938184,-1555.0200468144467,1197744.5576287282
2024-12,10874.332353860656,2212.3052628335263,4373.680107724787,778.0899200486379,3510.2570632537045,1201254.814691982
2024-12,19938.47215202113,5853.196372352918,2682.0692810211904,787.4066060297289,10615.799892617295,1211870.6145845994
2024-12,6118.887805079942,6250.338209933054,3859.493520578148,698.452498683944,-4689.396424115203,1207181.2181604842
2024-12,9742.87137557201,5342.248791216594,3183.4089751760266,2938.315001494226,-1721.1013923148384,1205460.1167681694
2024-12,11306.146038534898,4545.7298984840445,3252.7637722369627,2784.3148414964508,723.3375263174403,1206183.454294487
2024-12,12112.677825925211,4259.1292857161225,3880.0989412923004,1041.4293286640063,2932.020270252782,1209115.4745647397
2024-12,6097.413675901455,7159.578657778035,3105.767032469573,1672.6969738734601,-5840.628988219614,1203274.84557652
2024-12,13895.662447741544,6383.290724050524,1932.5449158332547,2224.8851198349403,3354.9416880228255,1206629.787264543
2024-12,6825.665134694497,7557.570358002458,1889.7972515963038,1467.878238387125,-4089.5807132913897,1202540.2065512515
2024-12,5826.419399900203,5361.37960898012,4274.214527085244,1354.215815328127,-5163.390551493288,1197376.8159997582
2024-12,15820.601656740657,3575.6406349183244,3575.9540736787685,2788.9820138900577,5880.024934253506,1203256.8409340116
2024-12,16199.640927628889,6174.424780092145,3693.8327037292306,911.142683457655,5420.24076034986,1208677.0816943615
2024-12,9605.379660678022,3136.7062429409457,4310.952293543995,1237.2573614482526,920.4637627448265,1209597.5454571063
